user_name,rating,review,date,restaurant
jenstero,50.0,"Everything was delicious including the spicy pickles.   Vanilla shake was out of this world, garlic fries so good, and of course the burgers were amazing.   Our favourite burger place in the city.",September 2017,Super Duper Burgers
daniellejbut,50.0,"100% pure beef greatness 👌🏻although I kind of wish I'd ordered the mini burger as it was huge! (Ordered a classic super duper with cheese) 
It was super speedy too basically take McDonald's (Uk) and times it by 100 for taste levels and freshness. 
Fries...More",September 2017,Super Duper Burgers
ttmt2,50.0,"Simple, yet excellent burger with fast service.  The place is small but we managed to get a seat even though it was very busy.  Visiting and tried for the first time and glad we did.  I wish we had one of these back home.  We...More",September 2017,Super Duper Burgers
richardhR4526MD,40.0,When it comes to burgers I can be somewhat picky so very few if any places are ever going to get 5 stars :)  as burger places go this one is pretty good with a reasonably large menu to pick from and some beer selections...More,September 2017,Super Duper Burgers
Julio507,50.0,"This casual burger joint serves up one mean burger! The beef was tasty and juicy without a bazillion fancy ingredients and fixings. The garlic French fries are a must (one portion good enough two or three to share).
Highly recommended. There are several locations.",September 2017,Super Duper Burgers
Tbtlng,50.0,"Awesome! Tasty! Beautiful! Nice! I probably think that SuperDuperBurgers made the best burgers in town!

Try it!",September 2017,Super Duper Burgers
2kils,30.0,"I am often struck by the fact that in a world filled with fast food big boys like McD and BK, a small franchise can still carve out a niche.  Such is the case with Super Duper.

Long story short: fresh beef, seasoned while it...More",September 2017,Super Duper Burgers
MikeVBSouthampton,50.0,"As ""fast food"" goes these were nice burgers!

We were recommended this place by a friend whom had travelled to San Francisco before.

I had the double burger which was really filling and plain fries. My wife had the cheese and garlic fries which were...More",September 2017,Super Duper Burgers
JimReviewer,40.0,"+ Friendly, happy, quick service, asked if we had been before
+ Great food
+ Free pickles 

- Layout/not enough seating",September 2017,Super Duper Burgers
iwc2ufan99,50.0,"These were the best fries I've had in a few years at least. The lemonade is really nice, too. It's fresh and made with brown sugar.",August 2017,Super Duper Burgers
Kritik_Mittelhessen,50.0,"Just went their with friends, they have a huge card which might be a little to much for the first time. If you visit it for the first time, go for the combo and order garlic fries extra, they are a true highlight!",August 2017,Super Duper Burgers
signandrhyme,50.0,Always plenty of staff to serve. Ideal for a light snack or if you're really hungry.  Sensibly priced good too. Finish off your meal with a delicious ice cream 🍦 👍🏾,August 2017,Super Duper Burgers
Jimmy_Lemon,50.0,"This place has got it right! You choose if you want one or two patties in your burger, choose your toppings, add fries or garlic fries, choose your drink. That's it! Simple concept which I like.

The food was delicious! The burgers were juicy and...More",August 2017,Super Duper Burgers
V9822PLmarieb,50.0,"A french limondade, a good burger ( with cheese and bacon ) and french fries for less than 15$ , and the waitress was nice. So I can say that was a good moment !",August 2017,Super Duper Burgers
Oliynyk_Dima,50.0,"Best burger I ever had. Also take the garlic fries as they are awesome. The place can get quite crowded, and for a reason.",August 2017,Super Duper Burgers
yunaldoc,50.0,"Lovely hamburgers. milkshakes seems good, a lot of people ordered but I didn't try it. Normal fries were great. The garlic ones to me was average. Decent pricing in town. They had self serve home made pickles.",August 2017,Super Duper Burgers
hennarintz,40.0,"the made to order burger and fries are just terrific . great meat, and hand formed, cooked to order. this is the best value for a burger , and a great taste. it is certainly better than , zeitgeist, morning due, sliders, harveys most in...More",August 2017,Super Duper Burgers
janiewa,40.0,We were looking for a reasonable dining venue close to Union Square and this spot fit the bill. My fiancé had a double burger and I had the veggie burger. Both were great and tasted very fresh. I particularly like that the veggie burger was...More,August 2017,Super Duper Burgers
Tom F,30.0,"A perennial debate will be where to eat burgers in the US. There is not one single answer, but if you have a craving around midnight like I did you could do a lot worse than Super Duper. It's juicy, fresh, the fries are good...More",August 2017,Super Duper Burgers
stefand867,50.0,Had the best juicier greasier tastier most exciting burger ever !!!! Chose the special one with Stilton and it was awesome,August 2017,Super Duper Burgers
larlu2,50.0,These were the best cheeseburgers we've had anywhere!!! Can't say that enough!!! They have several locations in the city.,July 2017,Super Duper Burgers
Davric73,40.0,"I had never eaten french fries with garlic and cheese before. It was amazing ! 
I hope I'll be able to taste it another time there.
The burger (chicken one) with aïoli was also very good and tasty.
Unfortunately the beverages were the worst point...More",August 2017,Super Duper Burgers
hipDawnie,40.0,"First visit and already planning on a second visit! The burgers were perfect, the fries were so good and the pickles amazing! The girl at the register however not friendly at all, we explained that it was our first visit,  she didn't seem to care....More",July 2017,Super Duper Burgers
kimijc,40.0,"Visited on 2 occasions, 1 dine-in, 1 takeaway. Had the beef burger and the chicken sandwich on both occasion. Did not disappoint. Add on a portobello for an even better bite sensation.",July 2017,Super Duper Burgers
m2HI,30.0,Not sure what the hype is about this.  The burgers are okay.  In and Out is as good if not better.  The service was excellent.,August 2017,Super Duper Burgers
BagmanNZ,50.0,"I went out of my way to come to this particular Super Duper Burgers after coming here a few years ago. Nothing's changed. Still superb food and shakes. 

Do yourself a favour if you enjoy great burgers - come here!",July 2017,Super Duper Burgers
Amy S,40.0,It is hard to resist a name like Super Duper! We ordered burgers for lunch for our work crew. Overall everyone was happy with their burgers but they don't stand out amongst similar chains. The pickles were a really nice touch. Definitely worth grabbing a...More,July 2017,Super Duper Burgers
Millytravels,40.0,"My family wanted a quick meal before we set out to explore San Francisco. The high ranks on this burger place made us almost run there. We are huge fans of BurgerFi and Super Duper almost matched their quality. 

All of the burger lovers in...More",July 2017,https://www.tripadvisor.com/Restaurant_Review-g60713-d533186-Reviews-or230-Super_Duper_Burgers-San_Francisco_California.html
cameronap99,40.0,"Food was very tasty, the service was great and quick. The concept of the place is very similar to your average burger place (comparing to burgerfi etc..) seating was a little hard to find due to it being lunch rush hour in a busy part...More",July 2017,https://www.tripadvisor.com/Restaurant_Review-g60713-d533186-Reviews-or230-Super_Duper_Burgers-San_Francisco_California.html
Angelo V,50.0,"We were on a family vacation to California starting in San Francisco. Upon our check in at the hotel, we asked for a burger place recommendation and were directed to Super Duper - best choice ever! We ordered the cheeseburger combo and were so impressed...More",July 2017,https://www.tripadvisor.com/Restaurant_Review-g60713-d533186-Reviews-or230-Super_Duper_Burgers-San_Francisco_California.html
729brianc,40.0,"While in San Francisco, we came upon this joint and when we saw the line we were intrigued. 

The look and feel, service and quality of food was very good, but the burger lacked flavor. 

In N Out and Shake Shack have the most flavorful...More",July 2017,https://www.tripadvisor.com/Restaurant_Review-g60713-d533186-Reviews-or230-Super_Duper_Burgers-San_Francisco_California.html
J_YC_Wee,40.0,"Ordered a burger and fries (USD $11) and I have to say that I am impressed with the standard as a fast food joint. Would recommend for people looking for quick, cheap and nice meal!",July 2017,https://www.tripadvisor.com/Restaurant_Review-g60713-d533186-Reviews-or230-Super_Duper_Burgers-San_Francisco_California.html
BrandonI936,50.0,I stopped here based on the reviews of TripAdvisor and I was not disappointed! The garlic fries are great!,July 2017,https://www.tripadvisor.com/Restaurant_Review-g60713-d533186-Reviews-or230-Super_Duper_Burgers-San_Francisco_California.html
Conor B,50.0,We came here for something simple for lunch on our last day in San Francisco. I could not believe the quality of the burger I had. It came with cheese and bacon. The quality of the beef was excellent. My wife had a chicken burger...More,July 2017,https://www.tripadvisor.com/Restaurant_Review-g60713-d533186-Reviews-or230-Super_Duper_Burgers-San_Francisco_California.html
Stuart P,40.0,My 3 teenagers and I ate dinner here on our first night in the city to try out their burgers.  My two noys and I truly enjoyed the flavorful but messy burgers.  My daughter wasn't as thrilled with the chicken sandwich.  The fries were basic...More,July 2017,https://www.tripadvisor.com/Restaurant_Review-g60713-d533186-Reviews-or230-Super_Duper_Burgers-San_Francisco_California.html
6stanb,50.0,"My wife had taken her kids here and enjoyed the outing, so we suggested that we try it out. It was my first time and it was well worth it. The burgers are done how I like them and they are tasty and juicy. The...More",July 2017,https://www.tripadvisor.com/Restaurant_Review-g60713-d533186-Reviews-or230-Super_Duper_Burgers-San_Francisco_California.html
Angela C,30.0,Nice burgers but not super duper. Forget the pickles if you like them juicy and crunchy. Garlic fries are so so only. The vanilla shake is a MUST if you are a diehard fan! Hard to find a table here in the afternoons.,July 2017,https://www.tripadvisor.com/Restaurant_Review-g60713-d533186-Reviews-or230-Super_Duper_Burgers-San_Francisco_California.html
mads1980dk,50.0,"If you are into classic, greasy burgers served without too much fuzz, then this is definitely the place for you. And the prices are fair too.

Very nice burger, pretty good fries and nice milkshakes.

Probably wouldn't go here for a romantic date, but for...More",June 2017,Super Duper Burgers
Vineetamit,50.0,Wow! Wow! This is the best burger we have eaten in a long time! My son was is love. The meat is perfectly cooked and melted cheese is truly melted on the burger and it is something special. In the 5 days that we were...More,July 2017,Super Duper Burgers
Terence H,40.0,"Burger was good, fries were good, staff were pleasant, store was clean. Price was right for grass fed! Can't complain really.",June 2017,Super Duper Burgers
Hodgsojv,40.0,"The burgers are freshly made to order, very juice and tasty! Fries were OK, not as good as Five Guys but the burger more than made up for this. Fairly priced i'd definitely return!",June 2017,Super Duper Burgers
Mateusz S,50.0,"Good burgers and very tasty ice cream. I love the sauce in the burger. Ice cream light and not so rich in flavor, very good.",July 2017,Super Duper Burgers
elaine3Southport,40.0,Went in to pick up a burger for later and a couple of soft serve dips. Delicious hamburger cooked perfectly.  Soft serve ice bream with chocolate dip was okay.,July 2017,Super Duper Burgers
Rodolfo R,50.0,I celebrate my birthday with a lunch here. We both order a small burger in the menu with French fries and dr. Pepper. I strongly recommend the pickles!!! Cheap and fun !,July 2017,Super Duper Burgers
tonyh120,40.0,This small chain of burger joints in the bay area caters to those who want their unhealthy food to be as healthy as possible (or at least ethically sourced).   And a good burger to boot!  Try the garlic fries.,June 2017,Super Duper Burgers
goriajk,30.0,"I wanted to check out 'Super Duper Burgers' so badly, from friends' word of mouth. I finally got my chance to check out 'Super Duper' after our family trek to 'Haight/Ashbury' for the 50th Anniversary of 'The Summer of Love' last Saturday June 24th, 2017...More",June 2017,Super Duper Burgers
ScottF108,50.0,"Forget Macdonald or in-n-out, this place is the place to be! One of the best burgers Ive ever had, please come to Australia Super Duper Burgers, we need you",June 2017,Super Duper Burgers
mcgee89,50.0,"Perfectly cooked hamburgers - we went for cheese and bacon with all the additional toppings and were not disappointed. Perfectly crispy and salty bacon, the sauce is delicious. We also had garlic fries which were overloaded with cheese (no complaints here!) crispy and golden -...More",June 2017,Super Duper Burgers
652callew,50.0,Went to sf in 2014 and fell in love with the food at Superduper. Now I'm back in 2017 and it was one of the first stop I added on my list of things todo. Happy to say the food was as good as I...More,June 2017,Super Duper Burgers
FamOfFourYYZ,30.0,This was across our hotel. We saw it was high rated on trip advisor so we checked it out. Ambiance is great for a fast food joint. It has ample comfy seating and is clean and hip looking. The prices are expensive but I suppose...More,June 2017,Super Duper Burgers
Lawscholar,50.0,"Great burgers and shakes!  Relatively quick service. Really good fries in a cool, convenient setting. Highly recommend!",June 2017,Super Duper Burgers
B3achL0v3R86,50.0,"I was drunk. And hungry. And this hit the spot perfectly. 

My review might change if I ever come back here sober. But until that day comes, I will forever basque in how deliciously dreamy this burger was.",June 2017,Super Duper Burgers
D3764PUstevec,50.0,"Had a few hour layover at SFO and instead of airport food chose to catch BART into the city. Found Super Duper on the Trip Advisor app just a few blocks from the Powell street station. Fantastic tasting beef patties, fresh artisan buns and toppings....More",June 2017,Super Duper Burgers
Mafalda C,30.0,"I ate the chicken sandwich and was good. Took a little bit longer than the burgers. Ordered garlic fries, they were very good but the best part was the tomato sauce for free that they have for the fries! It is accessible for wheelchairs and...More",June 2017,Super Duper Burgers
Z268DNjamesf,50.0,"Try the garlic fries- you will not be disappointed! The cheeseburger was also excellent, the meat was cooked well and the provision of garnishes and pickles on the side is a nice touch. 

The ladies serving on the till were friendly, smiley and courteous, which...More",June 2017,Super Duper Burgers
wildbillwww,40.0,"Sure it's ""Fast Food"", but this IS a great burger ! The meat and bun are fresh, the lettuce and tomatoes are crisp, and this burger is hot and tasty. I try to avoid fast food, but this is good. The service is fast and...More",June 2017,Super Duper Burgers
TripMember07132017,50.0,"We just left San Francisco and found this place on our last day, I wish we would have found it sooner. The food is really good, and the price compared to everywhere else downtown is great. Highly recommend for families with kids.",June 2017,Super Duper Burgers
KraZe47,40.0,Good burgers but hard to find a table. Reasonably priced for downtown San Fran. The milkshake looks good...will need to try that next time.,June 2017,Super Duper Burgers
HoggiesTravelBud,30.0,"We were disappointed with the burgers. The lower half of the bun was drenched in cooking oil from the patty. Toppings of the standard burger are half a leave of lettuce and a slice of tomato, a bit more would have been nice. 

The patty...More",June 2017,Super Duper Burgers
jontb,50.0,"While visiting SF last week ate at Super Duper Burgers twice, once on Market St. and the other on Kearney. Both times were excellent. Great Burgers and Fries! We had breakfast at the one on Kearney and it was very good. Highly recommend especially if...More",June 2017,Super Duper Burgers
kate d,50.0,"Our daughter navigated us around Union Square to Super Duper Burgers.  Eating in SF is pricey, but you have to eat !  This was reasonable and delicious..... would definitely return.",May 2017,Super Duper Burgers
ARakers,40.0,"We really enjoyed our visit to Super Duper Burgers.  I missed the sign that says the burgers are cooked medium well, so if you don't like a little pink in your burger, you probably should either let them know that, or go somewhere else.  The...More",May 2017,Super Duper Burgers
marcorY3332RZ,50.0,"Brilliant Burgers, Fast Service, Tasty Shakes and brilliantly priced!

A must try for those burger lovers!",June 2017,Super Duper Burgers
GoldFish1326,50.0,"I was very pleased by the meat alone in this burger it was great we had the super duper with cheese, fries and a drink and honestly I wish I had time to go back again. The meat is what makes the burger and it...More",June 2017,Super Duper Burgers
StanWang,40.0,"I had Super Duper Burgers for my first dinner at SF, the burger is much better than I expected. The meat is juicy and bread is not dry. From my point of view, super duper is  better than in n out burger.",May 2017,Super Duper Burgers
Bruin97,40.0,"We live in the state that is home to In-N-Out Burger so it's pretty hard to impress us in the burger department.  Five Guys is good, Habit is yummy too.  

While visiting SF, we decided to give Super Duper a try.  We were not disappointed....More",June 2017,Super Duper Burgers
sphere1966,50.0,"So if you are on the west coast go here for a good burger and outstanding garlic fries!!!, well on par with shake shack, and fries are ohhhhhh nice.",February 2017,Super Duper Burgers
MartinaGary,40.0,"If you want to eat a good burger for a reasonable price, that is the right place: the Burger is juicy but greasy, the garlic & cheese french fries are tasty but greasy and the strawberry milkshake is delicious and refreshing. Welcome to America!
Overall...More",June 2017,Super Duper Burgers
MelissaL0715,50.0,Super Duper Burger is wonderful! We stumbled upon it while we were taking a walk from our hotel. It was only a few blocks away and we saw how busy it was. We stopped in and decided to grab a few seats. We ordered and...More,May 2017,Super Duper Burgers
X1430YAjamesw,50.0,"Two weeks in California from the UK. Easily the best burger during our time here, if not in recent memory. Definitely get the cheeses garlic fries 🍔",June 2017,Super Duper Burgers
NCR09,40.0,or so they say :) Food was great. Garlic fries were very garlic-y but yummy. Great for a quick bite to eat and lots of  options.,November 2016,Super Duper Burgers
DN4SM,50.0,"Burger was very good, cooked perfectly 
Lady who served me gave me some great advice on other places to try 
Everything there is eco friendly like the wrapping paper of the burgers, all compostable!",June 2017,Super Duper Burgers
Erick V,40.0,"Maybe one of the best places in San francisco to eat hamburguers, i like the food and the service, they have several locations in Downtown San Francisco, the price is very good for hwat you receive",May 2017,Super Duper Burgers
Lirica1,50.0,"Stopped in for a quick lunch and wasn't disappointed. Ordered the veg burger(I know, but I'm currently living a plant based existence). Hummus and cucumber on the bun, it was delicious. Went back for another one. Fair prices and good food. Give it a try.",May 2017,Super Duper Burgers
erselerbay,50.0,"Now, you might be thinking how could a chain burger joint could even be that good? I've had past experience where chain restaurants were quite overrated but this place is an exception. I was skeptical the first time I was visiting this place 2 years...More",May 2017,Super Duper Burgers
Razzi-B,30.0,"Convenient location on Market Street.
Average service, average food & drinks, for a burger joint. Nothing amazing so I struggle to understand what all the fuss is about?",May 2017,Super Duper Burgers
UkNoonoo,50.0,"Situated right across from our Marriott Marquis hotel, great choice with lots of organic foods. Excellent service, very friendly staff also very clean. Juicy organic chicken burger well recommended and given the price for food in San Francisco this place is a little gem!",May 2017,Super Duper Burgers
TravelinMomma,50.0,"We are a simple burger loving family, so when I found Super Duper burgers via trip advisor we had to give it a try.  Boy, was it a good choice.  Burgers were delicious, but all are cooked medium(if this bothers you, it may not be...More",May 2017,Super Duper Burgers
Mark t,40.0,"Food here was enjoyable and quite big portions at least compared to ones in U.K. If not America, would of loved to upgraded the chips or fries as Americans say lol but simply wouldn't been able to eat it all - I'm not a big...More",May 2017,Super Duper Burgers
595danir,50.0,Loved Super Duper Burger. Visited twice and it's always really busy as it's very popular. Great food and the service is awesome and fast. The staff clearly really care! Honestly the nicest veggie burger I've ever had. The fresh lemonade is also delicious! They have...More,May 2017,Super Duper Burgers
Elizabeth H,30.0,"Found this gem on TripAdvisor and it hit the spot for a burger and fries. They weren't the best I have ever had, but definitely a place I would go back to. My friend liked them better than me. The burgers were cooked medium, which...More",May 2017,Super Duper Burgers
Lulabell_18,50.0,"I stopped by here on the way back from a late night out in San Francisco, and it was a revelation. So much so that in the course of three days, I visited thee times.

These burgers are beautiful - I'm pretty sure it's the...More",May 2017,Super Duper Burgers
Ash A,50.0,Went in here as was passing by. Got a cheeseburger and was delicious. From the UK so we don't get great burgers. Miles better than a lot of burgers I've had (including in and out). Free pickles and garlic chips are great. Also choc dipped...More,May 2017,Super Duper Burgers
somegeeza,40.0,"Quick and a little bit dirty, but I loved it! Yummy garlic cheese fries and burger was juicy but not greasy. Nice IPA beer on tap. Great value!",May 2017,Super Duper Burgers
varaiza666,50.0,"They have really good burgers, not to big, not to small just right for a quick meal that won't weigh you down.  The fries hit the spot though they are not as good as they could be they are passable. As well as the shakes...More",April 2017,Super Duper Burgers
343kleberg,30.0,"They are amazingly friendly... No questions about that. The burger, although, tasty was ultra greasy... The fries, not so tasty... It was an OK when I was expecting Super... Price is good... But I'm no sure if I'll give them another chance.",May 2017,Super Duper Burgers
JimM162,40.0,"Had the bacon, egg, and cheese on an English Muffin.  Sandwich and coffee were both good. Really enjoyed the mini donuts that came with the breakfast.  Would recommend.",May 2017,Super Duper Burgers
diane_chehab,40.0,"It is a fast food restaurant, but with quality products. The prices are very reasonable. The beef is excellent, the garlic fries very garlicky and cheesy. You can serve yourself as many pickles as you like, which are kosher-style, with some spiciness. 
The decor is...More",May 2017,https://www.tripadvisor.com/Restaurant_Review-g60713-d533186-Reviews-or290-Super_Duper_Burgers-San_Francisco_California.html
NYCJoePItt,30.0,"The woman who took my order was super, duper friendly. When I asked for the garlic fries without the cheese, she checked to make sure I had no food allergies. I thought that was excellent service, considering this is really just a few steps above...More",May 2017,https://www.tripadvisor.com/Restaurant_Review-g60713-d533186-Reviews-or290-Super_Duper_Burgers-San_Francisco_California.html
DJudith,50.0,I'm not exaggerating when I say this was one of the BEST burgers I have ever had. We accidentally found the place in San Francisco and we fell in love with their burgers. We enjoyed it so much that we went there three times in...More,May 2017,https://www.tripadvisor.com/Restaurant_Review-g60713-d533186-Reviews-or290-Super_Duper_Burgers-San_Francisco_California.html
katiecF3828QK,50.0,"Wow! What a great little gem we found. We got two beers, two burgers with the works and an order of fries for under 30 bucks! That is unheard of. Everything was fantastic and they have outdoor seating. Would absolutely go back next time we...More",April 2017,https://www.tripadvisor.com/Restaurant_Review-g60713-d533186-Reviews-or290-Super_Duper_Burgers-San_Francisco_California.html
knealea,40.0,Great location right around the corner from the hotel.  There were several items on the menu but I was hoping for a larger selection of burgers.  I got the cheesy double burger which was very tasty.  They had unlimited spicy pickle chunks.  There is a...More,April 2017,https://www.tripadvisor.com/Restaurant_Review-g60713-d533186-Reviews-or290-Super_Duper_Burgers-San_Francisco_California.html
S3684WZmohammeda,50.0,"A REAL mouth watering...
The burger is TRULY JUICY, would DEFINITELY recommend it...
Their fries is very good too...
A MUST 😋😋😋",April 2017,https://www.tripadvisor.com/Restaurant_Review-g60713-d533186-Reviews-or290-Super_Duper_Burgers-San_Francisco_California.html
Mauricio G,50.0,"My wife and I took much here and it was really delicious. We asked for the milkshake, super burgers and the garlic french fries which had the exact flavour I wanted ( not a real fan of extreme garlic flavour). We asked for the vanilla...More",April 2017,https://www.tripadvisor.com/Restaurant_Review-g60713-d533186-Reviews-or290-Super_Duper_Burgers-San_Francisco_California.html
MickeyThePikey,50.0,"Quite simply this was the best burger I have ever eaten - The meat patties were thick, the cheese was oozing and the whole thing stayed intact until I finished it.

I kept thinking about that guy's burger speech they turned into a song on...More",April 2017,https://www.tripadvisor.com/Restaurant_Review-g60713-d533186-Reviews-or290-Super_Duper_Burgers-San_Francisco_California.html
Sara V,40.0,"Burgers were delicious, veeeeeeery juicy. The fries were even better!! (we picked garlic ones) It is the kind of restaurant where you order at the counter and pick up the food when it is ready, no service at the tables, which was fine for us....More",April 2017,https://www.tripadvisor.com/Restaurant_Review-g60713-d533186-Reviews-or290-Super_Duper_Burgers-San_Francisco_California.html
72liama,50.0,"Had the Super Burger and without a doubt the best burger I have ever had, also my 1st experience with Garlic Fries so while I can't compare them I can say that they were perfectly cooked and absolutely delicious",April 2017,https://www.tripadvisor.com/Restaurant_Review-g60713-d533186-Reviews-or290-Super_Duper_Burgers-San_Francisco_California.html
M31987,40.0,"Veggie burgers as expected.Pickles and Garlic Fries,amazing! Super Duper Burgers not so much, more grease than John Travolta :(",April 2017,Super Duper Burgers
RichieG27,50.0,"We were recommended this restaurant by the people we were staying with which is usually a good sign!

The restaurant it's self is no frills, it's basically high end fast food, you queue up to place your order, but the quality of the food is...More",April 2017,Super Duper Burgers
xeriman,50.0,"Stopped here for lunch and it was great. The homemade pickles were outstanding.

I also stopped later for one of their organic cones. Delish!",April 2017,Super Duper Burgers
SusanEBSC,40.0,"Stopped at this small chain with family after a long plane ride from the east coast. We were all famished, and this place did the trick! Service was quick and efficient, and the burgers were hot and tasty, which  satisfied our hunger. Only drawback was...More",April 2017,Super Duper Burgers
davea540,50.0,"Great burger with excellent garlic fries. Maybe because I'm from the UK, but getting to choose wine with your burger was a good moment.",April 2017,Super Duper Burgers
Testqueen9,50.0,We stopped here for an early lunch while shopping along Market Street. The burgers were fantastic. The buns are amazing - the best part of the sandwich!  The fries aren't anything special but okay. The shakes are also delicious. We got free donuts to try...More,April 2017,Super Duper Burgers
Thomas V,30.0,"Very popular like all of the restaurants in this small local chain.  But to me, it was just burgers and fries, nothing special.",January 2017,Super Duper Burgers
william r,50.0,"Ok, just had the best hamburger ever. Got the double combo meal with fries and a soda for $12. Never have ate here before, but I will be back. This place is awesome. Friendly staff. Wanted to try the ice cream or donuts, but no...More",April 2017,Super Duper Burgers
MrNicTan,40.0,"Read about the reviews of super duper burger so came in to try it.

The burger is nice and ingredients are fresh. Fries are also better tasting than those from other burger joints.",April 2017,Super Duper Burgers
446ollel,50.0,"The burgers are great, one of the best I ever ate. However, what amazes me the most is the garlic fries - they are the tastiest fries in the world!",March 2017,Super Duper Burgers
785gunnarf,50.0,"Absolutely great burgers! Really juicy, might be the best burger I have had. French fries with cheese an garlic are delicious! They also serve wine and beer.",March 2017,Super Duper Burgers
dannyl160,50.0,These burgers were fantastic juicy tasty treats! Fast service and nice shakes! Fries good. The place was jumpin with people. Double burger a must.,March 2017,Super Duper Burgers
dommiec,50.0,"I was so impressed with how juicy and flavorful the burgers are here. I ordered a side of garlic cheese fries as well, which were excellent - fried fresh with lots of garlic oil and oodles of freshly grated cheese. I can't find any fault...More",December 2016,Super Duper Burgers
wdwww,40.0,The burgers are amazeballs. Worth the wait - but make sure you optimise that waiting time by stocking up on napkins and pickles! Skip the cheese fries. The base fries are standard - and the shredded cheese/garlic topping isnt all that good and not really...More,March 2017,Super Duper Burgers
Bar2nE,50.0,Imagine a fast food burger with quality ingredients you would find in a gastropub. Super Duper serves very good quality hamburger with a fresh buns and toppings at prices surprisingly low for the quality. Along with to die for French fries. No wonder places like...More,March 2017,Super Duper Burgers
EeroK104,50.0,"I had a quick lunch here. So as evaluated as a fastfood place, which the restaurant is, everything in there went well. I didn't have to wait long, prices were reasonable, and service was nice. So, if you're looking for a quick lunch, this is...More",March 2017,Super Duper Burgers
Beth R,40.0,The place is busy so be prepared to either wait for a table to open up or take your food to go. The price is great right and the burgers were great and fries were really good. The endless supply of pickles was amazing! I...More,March 2017,Super Duper Burgers
cthomasknight,50.0,"I might dream about this burger and fries even after I get home. 

My colleague and I may or may not have stayed up very late/early catching up over drinks. She texted me around 7:30a saying how good a burger sounded right then. I agreed,...More",March 2017,Super Duper Burgers
michaelmR9532AB,40.0,"The line is fast, and the burger tastes good.  Homemade pickles. Person I was with loved the garlic cheese fries.",March 2017,Super Duper Burgers
meghanb604,50.0,"A solid choice for a quick meal in the Union Square area. Veggie burger filling, fries crisp. The house made pickles are excellent too!",March 2017,Super Duper Burgers
TheRealJT2,50.0,Love everything about this place.  The staff are amazing.  The pickles are insane.  And even the music is good.. gotta love Lionel Richie!,March 2017,Super Duper Burgers
Mikael K,50.0,"Probably the best burgers I ever eaten. Need not to say anything more. 

Just go there if you are in SF.",April 2016,Super Duper Burgers
Luis C,40.0,We went to have a genuine american fast food experience and we were happy with the result. Good burgers and ships and great sizes. Prices very decent.,September 2016,Super Duper Burgers
kiv2001,40.0,"Super Duper is next to the hotel I'm staying in for a conference. I ordered the Super burger and it was delicious. Wonderful ""special"" sauce on it! Loved that you could order a local brew as well.",March 2017,Super Duper Burgers
Lily S,20.0,"The burger was tasty and juicy; however, the service was questionable. I only ordered a standard mini burger, which i waited more than 20 minutes for.  I watched the girl behind the counter delete my order off her board while conversing with the line cooks....More",March 2017,Super Duper Burgers
108henrikw,50.0,Amazing burger. Fresh good patty and fresh vegetables. Very good. Really recommend this place if you want to try the real american burger experience.,March 2017,Super Duper Burgers
Travelstar76,40.0,"This place is always busy, after queuing for a while I was happy with the friendly customer service. Free water and pickles. Nice tasty burger. I got a take away as it was very loud inside. Would visit again.",February 2017,Super Duper Burgers
Chris F,30.0,"Being from the midwest we love our burgers. I heard a lot about this place and decided to try them out. First the mini burger is just a single burger and not a slider as the name suggests. Second, the garlic fries are good. While...More",February 2017,Super Duper Burgers
BeatriceToronto,50.0,"A quaint, efficient, well-run restaurant that serves gorgeous burgers!!  Not too expensive.  A no-frills kind of place, but well worth the visit.  You won't go wrong.",February 2017,Super Duper Burgers
Matthew D,40.0,"I'm a City native and a little leery of ""upscale"" burger places...but, Super Duper does have truly excellent burgers!  Juicy, tender and flavorful...the meat actually tastes like steak.  Fries are great too and the service is prompt and efficient.  A bit pricey for sure...what in...More",January 2017,Super Duper Burgers
AnkitShahh,40.0,"I was truly happy to find a decent veg burger in the states. The garlic fries were big though a bit soggy,",November 2016,Super Duper Burgers
Wyosoldier,40.0,They serve good burgers here but I wouldn't call them great myself. The garlic fries were very tasty. I would eat here again for convenience but wouldn't go out of the way for the burger.,February 2017,Super Duper Burgers
frazha,50.0,"I really enjoyed the food here. The garlic fries were fantastic. I would recommend if you're after a quick bite to eat. I always ordered to takeaway.

The only warning I would give is that they are very busy during peak times.",February 2017,Super Duper Burgers
howladar,30.0,Its taste like a shike shake just with different name . Its good but you will feel Hungry if  eat one burger. Both meat and chicken are good but i prefer meat . Its more mushy.,February 2017,Super Duper Burgers
maddogmattcree,50.0,I have to say that this is the best burger I've had in years. I also have to admit that I've been gluten free for 6 years but I made a very rare exception because of the rave reviews. It was worth the cheat. :),February 2017,Super Duper Burgers
Ro_z_disposition,50.0,"I had my heart set on a burger somewhere else and they were closed. I needed a burger! I found the whole experience from ordering to having a full belly, was pleasant. It is an unfortunate way to be introduced to a new burger place,...More",February 2017,Super Duper Burgers
Ann M,50.0,"Sometimes I just want to feed everyone burgers and fries but with a glass of wine and without the fast food, golden arch experience. Super Duper Burgers was recommended by our hotel receptionist and it didn't disappoint. Good value and helpful staff made sure I...More",January 2017,Super Duper Burgers
JaesooKim,40.0,"The patties were juicy and buns are fresh.
Fries are not salty but freshly fried.
Pickles are self-served and they are good too.

To me, this overrules in-and-out.",February 2017,Super Duper Burgers
