user_name,rating,review,date,restaurant
289ricky,50.0,"You know when people are in line, there is a reason.  The Al Pastor and Nopales are worth writing about.  Hand made tortillas, open kitchen, and amazing tacos",September 2018,The Taco Stand
jakemW9218WT,50.0,"My wife, daughter, and I ate at The Taco Stand on our vacation to La Jolla. We had seen several good reviews of the restaurant before arriving. We were taken away with how good the food was. We tried both tacos and burritos and they...More",September 2018,The Taco Stand
revtp2018,50.0,We were in the area and decided to drive by the place after hearing about it. First inclination was to keep on driving. The place looks worn and tired. We parked a block away to see where else we could get some good Mexican fare...More,September 2018,The Taco Stand
Passenger816257,40.0,"It's a little far from my house, because we had to walk becaue we dont have car. 
The sauce was too drippy and spillt down my white blouse. 
I kept asking for napkins and my husband just tells me I'm a very messy eater.
I...More",July 2018,The Taco Stand
jStan2,50.0,Found this place on trip trip advisor and yelp so I made it my first stop getting into San Diego before heading to the beach. Super quick service and wasn’t too busy on a Wednesday afternoon. Loved the taco and it’s a great size for...More,September 2018,The Taco Stand
AdamSellsCalifornia,50.0,"Really tasty fish tacos. Great come and will definitely be back.

Went straight to the beach afterward.",September 2018,The Taco Stand
bwoithe,50.0,Busy place with a long line that moves fast.  You will be happy you waited.  Try the fish tacos they are amazing,August 2018,The Taco Stand
Daniel M,50.0,"I highly recommend this place.  There was a line down the street to get in, which is a good sign.  The pork was mouth watering.",August 2018,The Taco Stand
Shannon3299,20.0,We waited over an hour for these tacos. We knew they would be great because of all the reviews. They were subpar and just okay. The fried fish was better than the grilled which had a strong fishy taste. Not fresh at all. The chicken...More,September 2018,The Taco Stand
honeyyaya,40.0,"Nice taco and cheap! It’s a good choice in San Diego. The food is great,yummy. I’ll go back next time. 

推薦這個地方，如果附近沒有太多好吃的食物，來聖地牙哥值得一試，便宜又吃到飽，酪梨很豐盛，肉的調味也不錯",May 2018,The Taco Stand
Dr3w66,50.0,"Went here on the recommendation of a local and we were not disappointed, there was a queue out the door and down the street at 6pm.

We ordered 10 different items and everyone was delicious",August 2018,The Taco Stand
Breanna M,50.0,Great tacos! And quick place to grab something to eat on our way to the beach. We actually went there twice in the 4 days we were there. Would recommend the Al Pastor tacos!,August 2018,The Taco Stand
AlbanyNYLovetotravel,40.0,Very good tacos.  I would not say it was anything particularly special. We enjoyed them. Not sure I  would go out of my way to return.,August 2018,The Taco Stand
PANDP2006,30.0,"Perhaps we were unlucky and ordered the wrong items.  But this was not the blissful, foodie experience we anticipated.  We came away wondering what all the hype was about - my fish taco's did not have enough of a chilli kick and felt a little...More",July 2018,The Taco Stand
Keith Y,50.0,"Went there twice. First time I had the cactus, shrimp, grilled fish, and carne asada tacos. The tacos were small, but delicious. The second time I had  Cali burrito that was amazing. Thy he lines are long but they move quickly.",August 2018,The Taco Stand
Lindsey S,50.0,"They even have a cactus taco! The food was amazing, my hubs loved the mexican corn. Can't wait to return!",March 2018,The Taco Stand
Caymanisle,50.0,We passed the Stand many times a day and there was always a line. so we decided to try it for a Sunday lunch. The wait was worth it. The food was so good.  The chips and salsa were also good and all the different...More,August 2018,The Taco Stand
jen01085,50.0,These tacos were unreal. So delicious I am all the way from NYC and I wish I could eat this tacos over and over again! It's a must visit in San Diego. We went to the downtown location.,August 2018,The Taco Stand
E4140JIbobb,50.0,No frills Mexican but delicious. The Carne Asada fries are really special. I also love the Al Pastor tacos. You know it's good when the line goes out the door and down the block. I guess try to get there at an off hour if...More,September 2017,The Taco Stand
madanh2018,50.0,A must do if in La Jolla. Great fresh food at reasonable cost. The line out the door suggests that most people agree. 2-3 tacos should fill u up. The condiments bar with fresh salsa is the icing on the cake. The Astor and Baja...More,August 2018,The Taco Stand
JAF_Wales,50.0,Wanted a quick lunch and this proved to be an excellent choice. We were fortunate with parking and don't be put off by the queue out of the door as it moves quickly and is a sign of the quality of food. The carne asada...More,August 2018,The Taco Stand
Jasonwhirlybird,50.0,"A few colleagues and I were driving back to our hotel at the then of a work week. Everyone was in a sour mood and tired. I suggested we grab some food, and everyone begrudgingly agreed. Half of the car didn't want to stop here,...More",July 2018,The Taco Stand
RoaminInItaly,40.0,Very good but not great to me.  There’s a lot to like about this place.  Despite line (which drew us in to begin with) food came out really quickly- fast and efficient ordering and pick up.  Very reasonably priced.  Was surprised to find room to...More,August 2018,The Taco Stand
B-radLV,50.0,"Every time I visit SD, I try to stop at least once or twice at The Taco Stand.  There is always a line out the door to order and sometimes challenging to find a table, yet the food is so good that it does not...More",August 2018,The Taco Stand
ppack4,40.0,"If there is a line, get in it, it will be worth it!!  (Line does move fast.) Baja taco was great, as were the carne asada fries. Be prepared, there isn't much seating or parking if you are there when it is busy.",July 2018,The Taco Stand
Door211,40.0,Saw a line out the door at the encinitas location very often so decided to check it out. There’s a line for a reason. The tacos (and burritos) are pretty simple but delicious. The the salsa bar is great...chipotle cream dip is seriously addictive!,July 2018,The Taco Stand
nancyfancu,50.0,"Amazing local spot. No frills taco shop with delicious tacos and burritos. California burrito and shrimp tacos can't be beat. Load up on the salsas. The line gets long at peak hours, but it goes quickly. Order online & pick up if you want to...More",July 2018,The Taco Stand
bluesky2015,50.0,"I love Mexican food.  I cook it myself, so I make sure that the Mexican Restaurant I go to is very good.  I happened to find this place on my own after reading many reviews.  We decided to give it a try.  We did try...More",August 2018,The Taco Stand
AAW77,40.0,This little hole in the wall has great food! I would definitely visit if you're in La Jolla but keep in mind you will wait in line! I waited 40 minutes but the food was worth the wait.,August 2018,The Taco Stand
obrienkv2,30.0,"Food = 5 stars. But our to-go order was missing 4 tacos, and the cashier took down one of the tacos wrong (asked for pollo, she put pastor). She did not repeat the order back at the end of the order, part of the problem,...More",August 2018,The Taco Stand
alicegrey2018,50.0,We had the chicken and camarones tacos along with a side order of guacamole and chips. Excellent and very affordable.  We loved it.,July 2018,The Taco Stand
mafutagirl38,50.0,I had a carne asada taco and corn on the Cobb. It was late the family was hungry and I’m not sure they even chewed before swallowing. The burrito looked full and tasty. The corn on the Cobb was not too impressive. I don’t think...More,July 2018,The Taco Stand
MarquetteCPA,50.0,"As the t-shirts say, the food is hand made.  These were the freshest tacos and burritos I have had in a long time.  The location is convenient to the beach.  Parking stinks; but that should be overlooked.  There was a wait to order food; but...More",July 2018,The Taco Stand
dianev596,50.0,"I had a pescado and nopal taco. Both were excellent. The nopal is made with grilled cactus which I had never had before. It is a great vegetarian choice-very tasty. The atmosphere is fun-you can sit at the counter and watch them prepare the food,...More",July 2018,The Taco Stand
margaretwA5276PN,50.0,First visit - chose this after reading the positive reviews. Well worth the wait!!! Try the Sonora - it’s divine! Finish with the charros and your meal will be the best!,July 2018,The Taco Stand
mokemo,50.0,The long line is your first clue that the food is fantastic. Service is efficient and friendly. Our tacos were ready after a short wait. We tried several different types of tacos and all were delicious!  The ingredients are fresh and prices are reasonable. We...More,July 2018,The Taco Stand
Kari B,50.0,"By far my favorite taco restaurant  in the US. Always a line out the door tells you there’s something special about this place. Casual, fresh, outstanding. 
Tortillas are pressed by hand at the time you order. Great street corn, churros- and fish tacos! 

We were...More",June 2018,The Taco Stand
lisabB877RJ,50.0,We had the best tacos we have ever eaten here. We ordered the Beef Chicken and Baja.Loved the variety of sauces and everything is fresh!,July 2018,The Taco Stand
AEMorrison,50.0,Went here for lunch while visiting La Jolla. Line was a little out the door but it moved fast. The tacos and chips and guac were really good with fresh ingredients all around. Definitely drop in one of their locations while you are in SD...More,July 2018,The Taco Stand
GirlGabe,50.0,"My sister turned me on to this gem but thought it would be a typical mexi-american taco place but not typical,  pure deliciousness and have some real Mexican style street tacos with Mexican cheese & great guac...ok now I'm hungry thinking about it.  Lines are...More",May 2018,The Taco Stand
michaelhR4757OG,50.0,"Really love this place. The fish taco is the best I've had. The others are great as well. I go here every time I'm in the area. Salsa bar and burritos are also great. This location opens earlier than the others, so if you need...More",May 2018,The Taco Stand
CeceAZ11,50.0,"Still dreaming about the delicious AL Pastor tacos, Corn on the cob and Carne asada fries. Everything was delicious. A must visit if you are in San Diego. So glad we came here, can't wait to be back. It's a small shop with very limited...More",August 2017,The Taco Stand
markpS7504EH,50.0,"Fresh made corn tortillas, excellent taco options, and beer. Finally found a place where my family of 4 could eat out for $40.",July 2018,The Taco Stand
luca_wt3,50.0,We were travelling for 3 weeks through California and had mexican food almost everyday. But the tacos and the quesadillas we had at Taco Stand were just the best! We had beef and el pastor and both was delicious. And you can even watch how...More,July 2018,The Taco Stand
Howard R,40.0,Pretty good tacos. Good value. Lots of food. Long lines. Better to call in order. Pickup and take tacos to the beach. Bypass the lines.,February 2018,The Taco Stand
413JosephM,50.0,"I was a little tentative on waiting so long for a taco shop. I was glad that I did, everything that we got was fresh and a couple of the items made me wishing I lived and could go back again the next day. The...More",July 2018,The Taco Stand
Sunnydays4ever82,40.0,...what's not to like? Lots of taco choices at pretty reasonable prices plus some excellent chips and salsas. Glad we bought the one pound bag of chips so we could take some home!,July 2018,The Taco Stand
aoa510,40.0,"The tacos are pretty tasty, and i love the diversity of their menu. I cant say they are the best tacos I've ever had, but the Churros are incredible. Certainly worth trying at least once if you are in the area.",July 2018,The Taco Stand
583macd,40.0,Go for the experience of seeing this authentic taco stand. The food is also good. There can be a wait and seating is limited both inside and outside.,July 2018,The Taco Stand
poojap412,50.0,"I had never had cactus tacos!! This was a surprise.. and also try out their different salsa options! 

Amazing experience",July 2018,The Taco Stand
Lori985,50.0,We waited in the line out the door for about 30 minutes.  Once you are in the door the register is right there.  Inside there are only like 4 tables and counters with stools around the windows.  They also have counters outside.  No bathrooms!  We...More,June 2018,The Taco Stand
Jerome M,50.0,"We stopped to have a taco and found the food to be very good.  The stand is really a restaurant which you can dine in or carry out.  They have beef, chicken, pork and steak tacos.  You can have them made any way.  There are...More",April 2018,The Taco Stand
Reneetravels2,50.0,"I ordered a Carne Asada burrito, chips & guacamole. The chips are So yummy. The guacamole needs a little more flavor, so I added some of the salsa from the salsa bar. They have a great salsa bar w/all levels of heat. The Carne Asada...More",June 2018,https://www.tripadvisor.com/Restaurant_Review-g32578-d6205978-Reviews-or230-The_Taco_Stand-La_Jolla_San_Diego_California.html
Libby C,10.0,"Definitely NOT worth the wait. Food is thrown together without thought. Bland taste, and the tortillas were soggy. Very disappointing.",June 2018,https://www.tripadvisor.com/Restaurant_Review-g32578-d6205978-Reviews-or230-The_Taco_Stand-La_Jolla_San_Diego_California.html
Bruce H,50.0,"I see why there is a line outside this place to order every day.
I was 15th in line and it was well worth the wait. I odered the mahi fish tacos. Splendid and authentic!
Stuffed with sauce and cole slaw with avocado. Extra sauces...More",June 2018,https://www.tripadvisor.com/Restaurant_Review-g32578-d6205978-Reviews-or230-The_Taco_Stand-La_Jolla_San_Diego_California.html
chillingonatrip,50.0,We went around 1:30pm and there was a consistent line in front of us and after us. This should tell you it’s a good place to eat. We ordered chips and guacamole which is freshly made to order. We also ordered a pescado taco and...More,June 2018,https://www.tripadvisor.com/Restaurant_Review-g32578-d6205978-Reviews-or230-The_Taco_Stand-La_Jolla_San_Diego_California.html
486jonathanc,40.0,This place is worth the stop. Great Tacos at reasonable prices. Had the Camaron and the Pescado tacos. Just get them to go unless you are by yourself because you wont find a place to sit down. The outdoor seating is very limited also.  I...More,June 2018,https://www.tripadvisor.com/Restaurant_Review-g32578-d6205978-Reviews-or230-The_Taco_Stand-La_Jolla_San_Diego_California.html
Martini_Weather,30.0,"I think the 🌮's are decent but not ""I'll wait 30 minutes"" decent. I think this place is over-yelped and that's where 90 percent of their customer base comes from. They should have named it ""Tourists and UCSD students taking selfies.""",April 2018,https://www.tripadvisor.com/Restaurant_Review-g32578-d6205978-Reviews-or230-The_Taco_Stand-La_Jolla_San_Diego_California.html
Jorge M,50.0,It is a very small restaurant but there's always a line to get in. The menu is very Mexican and tjere are some tacos and other items VERY similar to the ones you get in Mexico like the Taco Pastor (excellent) and the Corn on...More,June 2018,https://www.tripadvisor.com/Restaurant_Review-g32578-d6205978-Reviews-or230-The_Taco_Stand-La_Jolla_San_Diego_California.html
SophiFoster,50.0,Yum!  Great Fish tacos & the guacamole is awesome.  Salsas are good - - everyone in our party of 9 was beyond pleased with our food.  Worth the line!  Great place to grab lunch when in La Jolla for the day!  We will make it...More,June 2018,https://www.tripadvisor.com/Restaurant_Review-g32578-d6205978-Reviews-or230-The_Taco_Stand-La_Jolla_San_Diego_California.html
Adrian S,10.0,"The guy from the desk was one the most unpolite person that I ever seen in my life.. Treat us as a really crap, never gonna come back, and believe me I'm gonna try to tell everyone how they treat the clients ..",June 2018,https://www.tripadvisor.com/Restaurant_Review-g32578-d6205978-Reviews-or230-The_Taco_Stand-La_Jolla_San_Diego_California.html
V7371VJrichardj,50.0,I didn’t know what to expect from the place but when I saw the line I knew it had to be good. You can save lots of time by ordering ahead and picking up. The best tacos we have ever had and a pleasure while...More,June 2018,https://www.tripadvisor.com/Restaurant_Review-g32578-d6205978-Reviews-or230-The_Taco_Stand-La_Jolla_San_Diego_California.html
traumitized,50.0,there s a very good reason for the line of people.....the food is authentic and delicious !!!!!!!!. the manager is more than friendly yet professional in the best way.....,February 2018,The Taco Stand
Cheryl C,50.0,We stopped here for lunch because Trip Advisor recommended it.  Yet another win from the Trip Advisor community.  We overate.  It was yummy!  I got a pork taco and a shrimp taco.  I probably could have eaten my weight in the shrimp tacos.  My 11...More,May 2018,The Taco Stand
Andrew P,10.0,"How does a taco place run or of beans, fish, guacamole, churros, and ice?  I waited for 30 minutes for tacos with 1/2 of the ingredients in them. I want my time back!",June 2018,The Taco Stand
760hd,50.0,"These tacos and burritos were amazing. Best we have had. Everything was made from scratch right as you ordered, We even watched as they made our food, including the freshly rolled out and cooked shells! And don’t forget to get homemade chips as well, they...More",June 2018,The Taco Stand
stephaniegL3119OX,50.0,"I won't tell you how awesome it is because you can read that in all the other reviews. I'll give some tips instead. 

1) Expect to park a couple blocks away. We easily found parking on residential streets nearby. 

2) Pee before you go! No...More",June 2018,The Taco Stand
travelingegh,50.0,"Ok, so mexican food is my jam. This little hole in the wall taco stand is truly authentic and delicious. You will get way more food than you bargain for so come hungry! I got the chicken tacos and chips with guacamole but I don’t...More",August 2017,The Taco Stand
t0nyvee,40.0,"I really like the chicken tacos, with the wing sauce. Out of all the mexican places around here, I find myself coming back here more often than others. The chips here are great too.",May 2018,The Taco Stand
smith6964,50.0,"This place always had a line out the door so we had to try this place. It did not disappoint. The food was fresh with homemade tortillas. My next trip here I will definitely be back. We had the California burrito, grilled fish taco and...More",June 2018,The Taco Stand
epolaris6,30.0,"Because it was a weekday, I thought I'd see what the typical long lines are about. I waited behind about four people, and when it was my turn, the cashier decided to check out the churro machine, re-stock the gloves, take a phone call -...More",June 2018,The Taco Stand
Henry B,40.0,"I ate here for the first time in March. This time, I was here with my family. The food quality hasn't changed. We had a variety of tacos - cactus, shrimp, grilled fish, carne asada - all delicious and generous im portions. We also had...More",May 2018,The Taco Stand
MaxK2665,50.0,"I found here my favorite burrito in whole San Diego. Nice atmosphere, good price and the Camaron Burrito is sooo tastefull (no shrimps, rice instead - for vegetarian) Every week once there.",June 2018,The Taco Stand
paulkG3500FF,40.0,"It lives up to the hype, excellent food (not for dieters) at a great price, some seating outside, but great for take-out!",May 2018,The Taco Stand
Mike B,30.0,"Music was so loud that we were literally yelling to have a conversation. That was frustrating. The food was good but with the wait and hype, I expected better. Camerones was great. Al pastor, I've had much better. Chips and salsa bar we great. I'd...More",May 2018,The Taco Stand
NaplesSurf,50.0,Best tacos I’ve had. They make the tortillas right there from scratch. Try the pork taco with pineapple.,May 2018,The Taco Stand
Vera T,50.0,This is the epitome of real Mexican Tacos. Luckily we came just as there was a line forming so we only waited for about 15 minutes to order and a bit more for our food. As a person who DOES NOT wait in line for...More,May 2018,The Taco Stand
SarahE2740,50.0,"While visiting La Jolla for the first time with some friends, we stumbled on this amazing taco restaurant. It's in an unsuspecting area, sorta near what looks like a strip mall and some other chain restaurants, but you can tell as soon as you get...More",December 2017,The Taco Stand
Papafish92037,50.0,"This place ALWAYS has long lines.  Prepare to wait, but the food is excellent.   There is limited indoor and out door seating.  And parking is constrained.",May 2018,The Taco Stand
Rather_Nomadic,50.0,"Yes there will most likely be a line no matter when you show up. That’s because their food rocks. I tried 4 different tacos and all were good but my favorites in order were the Baja fish, carne asada, grilled chicken and then grilled fish....More",May 2018,The Taco Stand
kimpamperedchef2,50.0,"My daughter and I were in CA this week, and stopped into the Taco Stand for the best tacos ever! We ordered four different tacos, and each was better than we have ever had on the East coast! This would be a reason to move...More",May 2018,The Taco Stand
volcanogirl,50.0,"This is an excellent place to grab street tacos; the carne asada is my favorite. They also have terrific chips with guacamole and pico de gallo. Everything is handmade with fresh, high quality, flavorful ingredients. Lines can be long, but worth the wait!",June 2017,The Taco Stand
badgoalie,50.0,Went to the Taco Stand 2X within 24 hours this past weekend. The first time was at about 10:30AM....no line (still a bit of a wait for the food). Ordered a breakfast burrito (i was jonesing for one) and a Al Pastore taco. The burrito...More,May 2018,The Taco Stand
Bandit2118,50.0,"Whoa Nellie!! Fanatical or iconic? Or both? Or more?

The line was 30 deep before you get to the entrance. Really? Yes really! This place is small and inside can seat roughly 24. It feels like the “old hole in the wall”.

It moves pretty...More",May 2018,The Taco Stand
rockysand00,50.0,"Read the reviews and decided to try this place. It was crowded but that means it has a great following.  Our group had the chicken, carne asada, and camarones tacos along with a side order of guacamole and chips.  Excellent and very affordable.  The pico...More",April 2018,The Taco Stand
maggiebin,50.0,We tried almost every taco on the menu - our favorites were the carne asada (steak) and the camaron  (spicy shrimp). Definitely would come back!,April 2018,The Taco Stand
Adrianna P,50.0,"Some of the best carne asada tacos I've had. They even make their own corn tortillas which are delicious. Decently priced too. Parking was a bit of a pain for me, but overall worth the line outside the door.",April 2018,The Taco Stand
CaribbeanFan79,40.0,"The Taco Stand is a must-do in La Jolla. Fresh, high quality ingredients great for lunch and dinner. Highly Recommend!",April 2018,The Taco Stand
streetfoodlover2014,50.0,"I was recommended to try this place by a local friend and I loved it. I have tried a few other supposedly 'best' tacos in town, and they were all pretty good, but this is just another league. And very good value.
Do not be...More",April 2018,The Taco Stand
brentwoodmom48,40.0,The reviews were good so we checked it out. Fish and shrimp tacos were good. Better than any chain restaurant.,April 2018,The Taco Stand
scmellor,40.0,"This place had great reviews so I decided to give it a try! It was worth the it :) the tacos were great, the churros were so so so great! Oh and the guacamole! Only four stars because it wasn’t the cleanest place but other...More",April 2018,The Taco Stand
RiverCle4,50.0,"Don't let the huge line out front discourage you from visiting - there is a reason this place is packed!  While stopping to look at the seals in La Jolla, this meal was one of the highlights of our SoCal vacation.  My family ordered shrimp...More",April 2018,The Taco Stand
courtneyf522,40.0,"I love this place, probably go to the one in north park weekly. My favorite tacos are the baja taco and senora taco. There is usually a line out the door at this location and i really think part of that is tourists not knowing...More",April 2018,The Taco Stand
patrick p,40.0,"Food was good. Line was very long, I would say to be hungry when you come so you can try all of the different offerings, overall food had good taste and texture and staff was friendly and helpful in answering my questions about the different...More",April 2018,The Taco Stand
jabhigbee11,50.0,Great place to eat. Not much room and line can be long however it is totally worth any wait as it is freshly made by the order. Anything you order you will love. Get more than you think you want as you will wish you...More,April 2018,The Taco Stand
Travel246429,40.0,"Everyone in our family enjoyed our food at The Taco Stand. I had the chicken tacos which were delicious. They had a free salsa, lime, etc. bar. We got ahead of the crowd but be prepared to wait in line for this popular spot.",April 2018,The Taco Stand
df86,40.0,"We visited the Taco strand bars on its Tripadvisor rankings. Its high quality means it is really busy, often with long queues. You might want to try what some people did and call up with your order: means not only do you skip the line...More",April 2018,The Taco Stand
alanroytbak,50.0,"Awesome place for quick Mexican tacos and burritos. The line moves quickly, the food here is great! The space is limited, many people grab and go! Corn is amazing. Portions are pretty large.",March 2018,The Taco Stand
Fraser131313,50.0,Some of the best tacos I have ever had. Fresh ingredients and really excellent flavours. If you think you want two order three because once you have first two you will want more. The spicy shrimp and fish tacos were superb.,March 2018,The Taco Stand
GFleurival,50.0,Ordered the pollo asada burrito and the cheese quesadilla. The burrito was delicious with added lime and hot sauce. The quesadilla was okay. I would definitely go back for the burrito. It wasn't messy like burritos can get.,March 2018,The Taco Stand
FX19888,50.0,"I come here every time I am traveling to San Diego.  Over the past year, I've tried all of their tacos.  My favorites are the camaron and the al pastor.  There are usually lines out the door but the wait is worth it.",March 2018,The Taco Stand
tao2010,30.0,I heard this place a lot. Finally I tried. The food was very good. But the place is way too small to handle all the customers. I feel like it is better to take out than eat in.,March 2018,The Taco Stand
VEE1225,50.0,WOW!!!  Our lunch at The Taco Stand was DELICIOUS!  I'm so glad we decided on this spot to eat!  It was a Sunday and the church crowd was out.  There isn't much seating inside and we got a beer with lunch (that we weren't able...More,February 2018,The Taco Stand
E6573WEryanb,50.0,"Ate here over spring break trip. I had carne asada burrito, wife had fish tacos, and my two daughters (8&11) had cheese quesadillas. We all split an order of fresh made churros for dessert. Easily one of the best Mexican meals we’ve had and we’ve...More",March 2018,The Taco Stand
aranyakb,50.0,"Wow! was our first expression when we tried their tacos. There was a queue on a Thursday evening, and it was justified to stand there for 10 minutes. Hands down best Mexican food we had in the United States. They have a sauce bar from...More",March 2018,The Taco Stand
glaks,50.0,"I knew it would be a great food experience when I saw the line out the door. I got the Al Pastor and Baja tacos & I wish I had gotten the burrito, but it was my first time. Great experience. I know where I'll...More",March 2018,The Taco Stand
craighP6649VA,10.0,"Tried to add a $40 tip to my $25.09 bill

Nice try you thieves!!! 

Food was amazing.  

Will never go back !!!",March 2018,The Taco Stand
Carley H,50.0,"Delicious shrimp and fish tacos! The salsa is fresh and tasty. Very authentic! Good price, tacos 2-3 dollars, chips are awesome. Was very crowded because its so popular.",March 2018,The Taco Stand
60sTim,50.0,"My wife and I went on an early morning bike tour and had worked up quite an appetite by lunch. Our tour guide recommended we check out The Taco Stand just down the street because he called it ""The Best Burrito in Town"" and he...More",March 2018,The Taco Stand
Kandyceelise,50.0,"My husband, 7 year old daughter and myself decided to try it out. The long line was a great sign that the food is good. We saw if you downloaded their app you can place an order for pick up. We did that while in...More",March 2018,The Taco Stand
Henry B,40.0,"This little (emphasis on little) hole in the wall place has a remarkable selection of tacos and burritos. My nephews and I went there for a late lunch - lots of people but no line - at usual hours and weekend, my nephews tell me...More",March 2018,The Taco Stand
Heather D,40.0,Service was fast. Quality and taste was top notch. I’d go back for dinner and then again for breakfast. Really great tacos and atmosphere.,November 2017,The Taco Stand
614kristap,50.0,Outstanding. So good. Had the Al Pastor burrito just before heading to the airport to leave. Been craving it ever since. Will definitely have the Taco Stand on our must go list next time!,February 2018,The Taco Stand
Robert B,40.0,"Based on the great reviews, went there with my wife for tacos. It had an authentic atmosphere which means it was crowded and slightly funky. Getting a seat can be a challenge, but were able to sit at the front counter. Had the Baja fish...More",January 2018,The Taco Stand
rywalter1,50.0,I've never been here but it looks good. The food is enough to make a person feel welcome. I'd feel welcome if I was in a restaurant that gave me food. They'd say hey here you go man,March 2018,The Taco Stand
jamessX5614OD,50.0,"...but that would be a falsehood. This place is incredibly delicious!  Basically, take the classic Mexican Street Taco, but instead of using cheap ingredients, use the highest quality ingredients available. Voila! That is what the Taco Stand offers; it’s simply the best taco around.",March 2018,The Taco Stand
NancyJ568,30.0,"We were hungry and wanted a quick bite at the Upas St. location. While the tortillas are house made, ingredients fresh, and service quick, the food was not particularly outstanding.",March 2018,The Taco Stand
Suzibeaton,40.0,"We came here as hubby liked the reviews and wanted to try it out. It doesn’t look much from the outside but we weren’t disappointed. 

There was plenty to choose from and not to big a queue. There was also few tables to sit at....More",October 2017,The Taco Stand
DanielN5861,50.0,My wife and I went here for lunch at about 11:45 on Saturday.  There were about 5 people in line (which was not bad).  We shared a Pollo Asada burrito and fish taco.  The burritos are huge.  The food was terrific.  The ingredients tasted so...More,February 2018,The Taco Stand
stacymaefly,30.0,Good food but its def fast food... Food did not travel well the 3 blocks it took to get to my hotel.,February 2018,The Taco Stand
Krista P,50.0,We had lunch here before flying home. How I’m on my couch at home craving more from a place several states away. The Al Pastor burrito is incredible with its pineapple salsa and marinaded pork. Oh my word. Please go there for me if you’re...More,February 2018,The Taco Stand
MrsB1025,40.0,"Came across this property from my brothers research.  The food was delicious.  The place was packed, as it was lunch time.  I had the cheese quesadillas, they were quite large and very fresh.  The churro machine was broken so that was a bummer.  The only...More",February 2018,The Taco Stand
lookin4luxury,40.0,"We hit this at 4:30pm as a crowd control strategy. It took us about 30 min to get our 7 different types of tacos, 2 burritos churro and parm/chili corn on cob with 5 types of salsa for under $40. We like to try new...More",February 2018,The Taco Stand
Andrew K,50.0,Since we are not from here we looked at Trip Advisor to find a place to eat. This was the top recommended place and for good reason! Probably the best tacos we have ever had! When you walk in you may get a strange first...More,April 2017,The Taco Stand
Rosie G,30.0,Tacos were good but I have had better. Tried shrimp and also fish. Sauce good. Very little parking available and line not worth the wait. Order ahead.,February 2018,The Taco Stand
luv4nature,50.0,"We went to The Taco Stand on the way to La Jolla Cove. Tacos are excellent, they have a variety of Salsa for self-serve. I highly recommend getting Battered Fish Taco and some chips to go with Salsa. 
Comfortable quick lunch place.",February 2018,The Taco Stand
Big Al M,50.0,"California Burrito & Al Pastor Taco.  All very good.  

Small location so be expected to wait in line for your order and a table.  That said, it was worth the short wait for a very good meal.",February 2018,The Taco Stand
mfoss736,50.0,We visited today based on the trip advisor reviews and were not disappointed. We arrived at 12 with no line. Ordered food and it was ready quickly. The fries we ordered were cold but were changed with no fuss at all. We managed to get...More,February 2018,The Taco Stand
Jay S,40.0,"So good, everyone at the place were happy. what an experience! Will go back everytime we come to Diego!!",February 2018,The Taco Stand
npoirri,50.0,"Outstanding tacos! I had the shrimp one and the bartered fish which were both very tasty and fresh. I loved the chipotle sauce they had. My husband had the chicken taco and the carne asada burrito (steak, cheese, guac, tomatoes) which he loved. He also...More",February 2018,The Taco Stand
PBDubsy,20.0,"Given the reviews we were looking forward to having some amazing tacos. We were sadly disappointed in the food and the cleanliness of the place. The kitchen was dirty, and equipment was stored on the dirty floor. The cutting board counter that the tacos are...More",February 2018,The Taco Stand
Jesstrots,50.0,"We waited in line for about 20 minutes and it was totally worth it.  Fresh and flavourful!  Meat was tender, condiments are a bonus.",January 2018,The Taco Stand
DJSparks45,50.0,Went here with my wife yesterday.  We knew we had found the right place when we came down the road and there was a line 50 feet out the door.  Don’t be scared by the long line it moves quickly.  Took us less than 20...More,February 2018,The Taco Stand
Freedom477903,50.0,"Great prices. Fresh and fast. Sauces and topping galore .
Had the steak burrito , so full of tender slices of beef.  Line up was out the door. But moved fast  , these guys are going places. I’m sure in a few years they will...More",February 2018,The Taco Stand
chichullo,50.0,"So good
Fresh hot fast
A line out the door and down the street
But worth the wait
All the fresh salsa choices were amazing
Taco al pastor 
Fish taco
Carne asado taco
Just go",February 2018,The Taco Stand
jezzeetoms,50.0,"Visited La Jolla after a morning of hiking Torrey Pines. We came to The Taco Stand for lunch and it was so good! Get the Carne Asada Fries! Corn was amazing too.

We got here a few minutes before noon on a Friday and the...More",January 2018,The Taco Stand
jgraybill,50.0,I have never tried a FISH Taco and I had no idea what I was missing out. We had planned on visiting the Taco Stand as it was recommended. (I do my homework when it comes to food) and it was fantastic. Waiting wasn't too...More,November 2017,The Taco Stand
LadyJ408,50.0,"Highly recommend ! The best tacos in Encinitas 
Very fresh and flavorful , great customer service !fast friendly service and most of all great tacos",December 2017,The Taco Stand
ljdf,30.0,"Solid food, but not sure it's worth waiting in that line.  Get a bag of chips to take home, they are excellent.",December 2017,The Taco Stand
LaliBird,50.0,Tacos were great.  We had a huge side of quacamole and chips.  Delicious! We had the chicken tacos and the fish tacos.  We will be back,January 2018,The Taco Stand
AlfietripA,50.0,Didn't have a lot of time to do a sit down lunch at La Jolla.  Went to this little gem.  Easy order and the Tacos came out quick.  We pretty much tired all the tacos they had to offer.  Every single of them was very...More,December 2017,The Taco Stand
